,input.z_score_threshold,input.selector_n_params,input.model,input.n_splits,input.num_outliers,input.selector,output.best_params_,output.regressor__max_depth,output.regressor__min_samples_split,output.regressor__min_samples_leaf,output.explained_variance_score,output.max_error,output.mean_absolute_error,output.mean_squared_error,output.median_absolute_error,output.r2_score
397,1.2222222222222223,19,DecisionTreeRegressor,3,80,SelectKBest,"{'regressor__max_depth': 6, 'regressor__min_samples_leaf': 4, 'regressor__min_samples_split': 3}",6,3,4,-0.2822608220384104,10543.521914207018,1520.8919683453405,7191287.187322172,287.4575766228341,-0.2851847420405169
398,1.2222222222222223,19,DecisionTreeRegressor,4,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,-0.2485547337465952,10317.70806187246,1420.4424550571628,7001818.706476717,359.6222007885212,-0.2513240444578291
399,1.2222222222222223,19,DecisionTreeRegressor,5,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",3,4,2,-0.2021375820076179,10317.70806187246,1331.001295069012,6727775.486258938,358.8108686819309,-0.20234864462893043
400,1.2222222222222223,19,RandomForestRegressor,2,80,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",4,5,2,-0.22757000087143653,10377.978530339897,1371.1356559262874,6871633.786593887,299.7962182238698,-0.22805815779262373
401,1.2222222222222223,19,RandomForestRegressor,3,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",3,4,1,-0.22579964899130522,10317.70806187246,1395.072363172419,6868819.397578473,359.6222007885212,-0.2275551866656811
402,1.2222222222222223,19,RandomForestRegressor,4,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,-0.2021375820076179,10317.70806187246,1331.001295069012,6727775.486258938,358.8108686819309,-0.20234864462893043
403,1.2222222222222223,19,RandomForestRegressor,5,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",3,4,2,-0.2485547337465952,10317.70806187246,1420.4424550571628,7001818.706476717,359.6222007885212,-0.2513240444578291
404,1.2222222222222223,19,GradientBoostingRegressor,2,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,-0.22354524911069906,10317.70806187246,1418.5366398555157,6861877.435357905,360.06668669130744,-0.2263145598219325
405,1.2222222222222223,19,GradientBoostingRegressor,3,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 3}",3,3,1,-0.22579964899130522,10317.70806187246,1395.072363172419,6868819.397578473,359.6222007885212,-0.2275551866656811
406,1.2222222222222223,19,GradientBoostingRegressor,4,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,-0.2021375820076179,10317.70806187246,1331.001295069012,6727775.486258938,358.8108686819309,-0.20234864462893043
407,1.2222222222222223,19,GradientBoostingRegressor,5,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,-0.2485547337465952,10317.70806187246,1420.4424550571628,7001818.706476717,359.6222007885212,-0.2513240444578291
408,1.2222222222222223,20,DecisionTreeRegressor,2,80,SelectKBest,"{'regressor__max_depth': 5, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",5,5,2,-0.26223021227842436,10443.986248652667,1449.0240318166404,7087123.954969197,242.18063749181073,-0.26656929901695525
409,1.2222222222222223,20,DecisionTreeRegressor,3,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 3}",3,3,1,-0.2021989745527044,10317.70806187246,1337.7577329994183,6728847.959034741,358.8108686819309,-0.20254031068422917
410,1.2222222222222223,20,DecisionTreeRegressor,4,80,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",4,4,2,-0.25257948550733267,10377.978530339897,1373.0414711279345,7011575.057712699,299.35173232108355,-0.2530676424285201
411,1.2222222222222223,20,DecisionTreeRegressor,5,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,-0.22354524911069906,10317.70806187246,1418.5366398555157,6861877.435357905,360.06668669130744,-0.2263145598219325
412,1.2222222222222223,20,RandomForestRegressor,2,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,-0.22354524911069906,10317.70806187246,1418.5366398555157,6861877.435357905,360.06668669130744,-0.2263145598219325
413,1.2222222222222223,20,RandomForestRegressor,3,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",3,4,1,-0.2021989745527044,10317.70806187246,1337.7577329994183,6728847.959034741,358.8108686819309,-0.20254031068422917
414,1.2222222222222223,20,RandomForestRegressor,4,80,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",4,4,2,-0.20383617946533494,10377.978530339897,1283.6003111397836,6737531.837494921,298.5404002144933,-0.20409224259962166
415,1.2222222222222223,20,RandomForestRegressor,5,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,-0.2021375820076179,10317.70806187246,1331.001295069012,6727775.486258938,358.8108686819309,-0.20234864462893043
416,1.2222222222222223,20,GradientBoostingRegressor,2,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,-0.22354524911069906,10317.70806187246,1418.5366398555157,6861877.435357905,360.06668669130744,-0.2263145598219325
417,1.2222222222222223,20,GradientBoostingRegressor,3,80,SelectKBest,"{'regressor__max_depth': 7, 'regressor__min_samples_leaf': 4, 'regressor__min_samples_split': 5}",7,5,4,-0.40500401560734933,10615.179374654528,1688.734161815639,7905506.440052748,538.2998138107044,-0.4128258252250583
418,1.2222222222222223,20,GradientBoostingRegressor,4,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,-0.2021375820076179,10317.70806187246,1331.001295069012,6727775.486258938,358.8108686819309,-0.20234864462893043
419,1.2222222222222223,20,GradientBoostingRegressor,5,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,-0.2021375820076179,10317.70806187246,1331.001295069012,6727775.486258938,358.8108686819309,-0.20234864462893043
420,1.2222222222222223,21,DecisionTreeRegressor,2,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,-0.22354524911069906,10317.70806187246,1418.5366398555157,6861877.435357905,360.06668669130744,-0.2263145598219325
421,1.2222222222222223,21,DecisionTreeRegressor,3,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 3}",3,3,1,-0.2021989745527044,10317.70806187246,1337.7577329994183,6728847.959034741,358.8108686819309,-0.20254031068422917
422,1.2222222222222223,21,DecisionTreeRegressor,4,80,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",4,3,2,-0.20383617946533494,10377.978530339897,1283.6003111397836,6737531.837494921,298.5404002144933,-0.20409224259962166
423,1.2222222222222223,21,DecisionTreeRegressor,5,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,-0.2021375820076179,10317.70806187246,1331.001295069012,6727775.486258938,358.8108686819309,-0.20234864462893043
424,1.2222222222222223,21,RandomForestRegressor,2,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,-0.2485547337465952,10317.70806187246,1420.4424550571628,7001818.706476717,359.6222007885212,-0.2513240444578291
425,1.2222222222222223,21,RandomForestRegressor,3,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",3,2,1,-0.029172458942960056,10317.70806187246,1050.1155240305263,6092135.8997829575,355.82679778482856,-0.08875085932339455
426,1.2222222222222223,21,RandomForestRegressor,4,80,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",4,2,2,-0.20383617946533494,10377.978530339897,1283.6003111397836,6737531.837494921,298.5404002144933,-0.20409224259962166
427,1.2222222222222223,21,RandomForestRegressor,5,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,-0.2021375820076179,10317.70806187246,1331.001295069012,6727775.486258938,358.8108686819309,-0.20234864462893043
428,1.2222222222222223,21,GradientBoostingRegressor,2,80,SelectKBest,"{'regressor__max_depth': 5, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",5,5,2,-0.26223021227842436,10443.986248652667,1449.0240318166404,7087123.954969197,242.18063749181073,-0.26656929901695525
429,1.2222222222222223,21,GradientBoostingRegressor,3,80,SelectKBest,"{'regressor__max_depth': 6, 'regressor__min_samples_leaf': 4, 'regressor__min_samples_split': 2}",6,2,4,-0.38862409097359985,10527.636515016775,1680.7523128486673,7818872.222521353,442.7663195133209,-0.39734306510024275
430,1.2222222222222223,21,GradientBoostingRegressor,4,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,-0.2021375820076179,10317.70806187246,1331.001295069012,6727775.486258938,358.8108686819309,-0.20234864462893043
431,1.2222222222222223,21,GradientBoostingRegressor,5,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",3,4,2,-0.2021375820076179,10317.70806187246,1331.001295069012,6727775.486258938,358.8108686819309,-0.20234864462893043
432,1.2222222222222223,22,DecisionTreeRegressor,2,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,-0.22354524911069906,10317.70806187246,1418.5366398555157,6861877.435357905,360.06668669130744,-0.2263145598219325
433,1.2222222222222223,22,DecisionTreeRegressor,3,80,SelectKBest,"{'regressor__max_depth': 6, 'regressor__min_samples_leaf': 4, 'regressor__min_samples_split': 3}",6,3,4,-0.38862409097359985,10527.636515016775,1680.7523128486673,7818872.222521353,442.7663195133209,-0.39734306510024275
434,1.2222222222222223,22,DecisionTreeRegressor,4,80,SelectKBest,"{'regressor__max_depth': 6, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 10}",6,10,3,-0.31456622353954544,10527.636515016775,1555.168574959988,7378067.172222994,200.35550430975695,-0.31856496736878404
435,1.2222222222222223,22,DecisionTreeRegressor,5,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,-0.2021375820076179,10317.70806187246,1331.001295069012,6727775.486258938,358.8108686819309,-0.20234864462893043
436,1.2222222222222223,22,RandomForestRegressor,2,80,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",4,5,2,-0.22757000087143653,10377.978530339897,1371.1356559262874,6871633.786593887,299.7962182238698,-0.22805815779262373
437,1.2222222222222223,22,RandomForestRegressor,3,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",3,2,1,-1.22124864668459,10507.14839887619,1650.46996261592,12430968.91544418,357.5168536319965,-1.2215899828161154
438,1.2222222222222223,22,RandomForestRegressor,4,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,-0.2021375820076179,10317.70806187246,1331.001295069012,6727775.486258938,358.8108686819309,-0.20234864462893043
439,1.2222222222222223,22,RandomForestRegressor,5,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,-0.2021375820076179,10317.70806187246,1331.001295069012,6727775.486258938,358.8108686819309,-0.20234864462893043
440,1.2222222222222223,22,GradientBoostingRegressor,2,80,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",4,4,1,-0.204138593275498,10377.978530339897,1290.3567490701898,6738604.310270722,298.5404002144933,-0.2042839086549204
441,1.2222222222222223,22,GradientBoostingRegressor,3,80,SelectKBest,"{'regressor__max_depth': 7, 'regressor__min_samples_leaf': 4, 'regressor__min_samples_split': 10}",7,10,4,-0.2686679089408359,10615.179374654528,1481.7178582771423,7098871.580337629,253.13553552627565,-0.2686687658419393
442,1.2222222222222223,22,GradientBoostingRegressor,4,80,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",4,2,2,-0.25257948550733267,10377.978530339897,1373.0414711279345,7011575.057712699,299.35173232108355,-0.2530676424285201
443,1.2222222222222223,22,GradientBoostingRegressor,5,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,-0.2485547337465952,10317.70806187246,1420.4424550571628,7001818.706476717,359.6222007885212,-0.2513240444578291
444,1.2222222222222223,23,DecisionTreeRegressor,2,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 10}",3,10,2,-0.3578010549229411,10317.70806187246,1565.2869687107031,7671180.746517361,360.06668669130744,-0.37094850922373723
445,1.2222222222222223,23,DecisionTreeRegressor,3,80,SelectKBest,"{'regressor__max_depth': 7, 'regressor__min_samples_leaf': 4, 'regressor__min_samples_split': 3}",7,3,4,-0.40500401560734933,10615.179374654528,1688.734161815639,7905506.440052748,538.2998138107044,-0.4128258252250583
446,1.2222222222222223,23,DecisionTreeRegressor,4,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,-0.2021375820076179,10317.70806187246,1331.001295069012,6727775.486258938,358.8108686819309,-0.20234864462893043
447,1.2222222222222223,23,DecisionTreeRegressor,5,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,-0.2021375820076179,10317.70806187246,1331.001295069012,6727775.486258938,358.8108686819309,-0.20234864462893043
448,1.2222222222222223,23,RandomForestRegressor,2,80,SelectKBest,"{'regressor__max_depth': 6, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",6,5,2,-0.38479964897798524,10470.557659779619,1492.0889110812393,7788077.81624539,207.43333896534554,-0.39183966910796
449,1.2222222222222223,23,RandomForestRegressor,3,80,SelectKBest,"{'regressor__max_depth': 6, 'regressor__min_samples_leaf': 4, 'regressor__min_samples_split': 2}",6,2,4,-0.38862409097359985,10527.636515016775,1680.7523128486673,7818872.222521353,442.7663195133209,-0.39734306510024275
450,1.2222222222222223,23,RandomForestRegressor,4,80,SelectKBest,"{'regressor__max_depth': 6, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 10}",6,10,3,-0.31456622353954544,10527.636515016775,1555.168574959988,7378067.172222994,200.35550430975695,-0.31856496736878404
451,1.2222222222222223,23,RandomForestRegressor,5,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,-0.22354524911069906,10317.70806187246,1418.5366398555157,6861877.435357905,360.06668669130744,-0.2263145598219325
452,1.2222222222222223,23,GradientBoostingRegressor,2,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,-0.2485547337465952,10317.70806187246,1420.4424550571628,7001818.706476717,359.6222007885212,-0.2513240444578291
453,1.2222222222222223,23,GradientBoostingRegressor,3,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",3,4,1,-0.2021989745527044,10317.70806187246,1337.7577329994183,6728847.959034741,358.8108686819309,-0.20254031068422917
454,1.2222222222222223,23,GradientBoostingRegressor,4,80,SelectKBest,"{'regressor__max_depth': 6, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 10}",6,10,3,-0.31456622353954544,10527.636515016775,1555.168574959988,7378067.172222994,200.35550430975695,-0.31856496736878404
455,1.2222222222222223,23,GradientBoostingRegressor,5,80,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",3,4,2,-0.2021375820076179,10317.70806187246,1331.001295069012,6727775.486258938,358.8108686819309,-0.20234864462893043
456,1.4444444444444444,5,DecisionTreeRegressor,2,74,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 4, 'regressor__min_samples_split': 2}",4,2,4,-0.2520420019110121,10588.052512787006,1500.313897007966,7006838.732140362,506.58053632743895,-0.25222119405281984
457,1.4444444444444444,5,DecisionTreeRegressor,3,74,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 10}",3,10,3,-0.30014327615449776,10426.48209291862,1426.5753248448834,7300739.734097947,343.32995081521756,-0.3047454603694537
458,1.4444444444444444,5,DecisionTreeRegressor,4,74,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 4, 'regressor__min_samples_split': 2}",3,2,4,-0.300008016750438,10425.463182197584,1426.815068543951,7299771.722564727,343.83940617573603,-0.30457246301582197
